transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type,has_discount
TX-1230,2023-09-13,BEAUTY,MAKEUP,334.69,10,301.22,10,3012.2,EAST,STORE 2,VIP,1
TX-1231,2022-11-03,BEAUTY,SKINCARE,512.24,5,486.63,9,4379.67,WEST,STORE 5,LOYAL,1
TX-1232,2022-01-18,HOME,BED,677.07,0,677.07,7,4739.49,EAST,STORE 1,VIP,0
TX-1233,2023-11-03,BEAUTY,NAILCARE,235.27,0,235.27,1,235.27,WEST,STORE 2,VIP,0
TX-1234,2023-11-29,CLOTHING,T-SHIRT,576.84,0,576.84,2,1153.68,SOUTH,STORE 1,VIP,0
TX-1235,2023-03-05,CLOTHING,JACKET,693.6,10,624.24,7,4369.68,WEST,STORE 1,RETURNING,1
TX-1236,2022-08-01,BEAUTY,SKINCARE,998.14,5,948.23,8,7585.84,WEST,STORE 3,RETURNING,1
TX-1237,2023-06-30,HOME,CHAIR,360.74,0,360.74,5,1803.7,WEST,STORE 2,RETURNING,0
TX-1238,2023-07-26,HOME,LAMP,942.07,0,942.07,5,4710.35,EAST,STORE 2,VIP,0
TX-1239,2023-05-07,HOME,CHAIR,934.36,5,887.64,5,4438.2,EAST,STORE 1,VIP,1
TX-1240,2022-12-20,CLOTHING,DRESS,51.65,15,43.9,2,87.8,EAST,STORE 4,LOYAL,1
TX-1241,2023-05-06,CLOTHING,JEANS,829.67,10,746.6999999999999,5,3733.5,EAST,STORE 2,NEW,1
TX-1242,2023-08-24,CLOTHING,JEANS,60.26,0,60.26,9,542.34,SOUTH,STORE 2,NEW,0
TX-1243,2023-02-28,HOME,DESK,109.54,5,104.06,3,312.18,NORTH,STORE 5,RETURNING,1
TX-1244,2023-10-31,FOOD,CHEESE,654.03,20,523.22,5,2616.1,EAST,STORE 3,NEW,1
TX-1245,2022-04-02,BEAUTY,MAKEUP,539.8,0,539.8,1,539.8,SOUTH,STORE 4,RETURNING,0
TX-1246,2023-02-11,FOOD,MILK,937.24,10,843.52,5,4217.6,NORTH,STORE 1,LOYAL,1
TX-1247,2023-09-10,ELECTRONICS,TABLET,291.72,0,291.72,9,2625.48,WEST,STORE 2,VIP,0
TX-1248,2022-07-17,ELECTRONICS,TABLET,170.87,15,145.24,8,1161.92,EAST,STORE 2,NEW,1
TX-1249,2022-12-12,HOME,CHAIR,677.66,20,542.13,4,2168.52,SOUTH,STORE 5,VIP,1
TX-1250,2023-03-14,BEAUTY,SKINCARE,95.87,0,95.87,2,191.74,SOUTH,STORE 2,VIP,0
TX-1251,2022-09-12,ELECTRONICS,TABLET,389.74,10,350.77,8,2806.16,EAST,STORE 3,LOYAL,1
TX-1252,2023-08-10,ELECTRONICS,TABLET,657.15,0,657.15,4,2628.6,NORTH,STORE 1,VIP,0
TX-1253,2022-06-13,FOOD,FRUIT,923.87,10,831.48,5,4157.4,NORTH,STORE 3,LOYAL,1
TX-1254,2022-08-15,CLOTHING,JEANS,483.4,20,386.72,8,3093.76,EAST,STORE 4,VIP,1
TX-1255,2023-07-05,CLOTHING,JEANS,683.54,10,615.1899999999999,10,6151.9,NORTH,STORE 5,VIP,1
TX-1256,2023-12-22,HOME,SOFA,918.07,10,826.26,2,1652.52,NORTH,STORE 5,RETURNING,1
TX-1257,2023-07-04,CLOTHING,JEANS,334.84,15,284.61,9,2561.49,WEST,STORE 1,RETURNING,1
TX-1258,2023-08-21,FOOD,BREAD,899.9,10,809.91,8,6479.28,NORTH,STORE 4,RETURNING,1
TX-1259,2023-03-02,FOOD,FRUIT,67.16,0,67.16,8,537.28,EAST,STORE 1,VIP,0
TX-1260,2022-01-04,CLOTHING,SHOES,82.3,0,82.3,7,576.1,EAST,STORE 1,NEW,0
TX-1261,2023-04-29,ELECTRONICS,TABLET,414.78,5,394.04,3,1182.12,WEST,STORE 3,VIP,1
TX-1262,2023-01-22,FOOD,BREAD,685.9,0,685.9,9,6173.1,SOUTH,STORE 3,NEW,0
TX-1263,2023-07-05,FOOD,FRUIT,136.07,5,129.26999999999998,4,517.08,NORTH,STORE 1,LOYAL,1
TX-1264,2023-11-21,BEAUTY,HAIRCARE,536.61,0,536.61,4,2146.44,SOUTH,STORE 4,LOYAL,0
TX-1265,2022-10-10,CLOTHING,T-SHIRT,41.9,0,41.9,7,293.3,NORTH,STORE 2,RETURNING,0
TX-1266,2022-04-14,BEAUTY,PERFUME,451.98,5,429.38,1,429.38,SOUTH,STORE 1,VIP,1
TX-1267,2022-08-28,BEAUTY,MAKEUP,756.84,0,756.84,1,756.84,SOUTH,STORE 5,LOYAL,0
TX-1268,2023-08-13,HOME,CHAIR,601.94,15,511.65,6,3069.9,SOUTH,STORE 3,RETURNING,1
TX-1269,2023-06-18,CLOTHING,JACKET,307.5,0,307.5,1,307.5,SOUTH,STORE 4,VIP,0
TX-1270,2022-12-19,FOOD,FRUIT,325.55,5,309.27,7,2164.89,WEST,STORE 2,LOYAL,1
TX-1271,2022-07-08,BEAUTY,HAIRCARE,248.56,0,248.56,4,994.24,EAST,STORE 2,VIP,0
TX-1272,2023-07-30,FOOD,CHEESE,561.71,0,561.71,3,1685.13,WEST,STORE 2,LOYAL,0
TX-1273,2022-12-05,ELECTRONICS,HEADPHONES,848.66,5,806.23,2,1612.46,SOUTH,STORE 1,LOYAL,1
TX-1274,2023-11-21,BEAUTY,NAILCARE,49.15,5,46.69,2,93.38,SOUTH,STORE 5,RETURNING,1
TX-1275,2022-08-02,HOME,BED,957.45,15,813.83,1,813.83,SOUTH,STORE 2,NEW,1
TX-1276,2023-05-06,CLOTHING,SHOES,706.73,20,565.38,7,3957.66,SOUTH,STORE 5,LOYAL,1
TX-1277,2022-10-17,FOOD,CHEESE,538.31,10,484.48,6,2906.88,EAST,STORE 3,LOYAL,1
TX-1278,2023-05-25,FOOD,BREAD,804.79,0,804.79,8,6438.32,EAST,STORE 2,LOYAL,0
TX-1279,2023-02-28,ELECTRONICS,CAMERA,865.44,0,865.44,3,2596.32,NORTH,STORE 3,VIP,0
TX-1280,2022-06-06,CLOTHING,DRESS,237.72,0,237.72,10,2377.2,SOUTH,STORE 4,LOYAL,0
TX-1281,2023-05-16,FOOD,CHEESE,176.55,0,176.55,6,1059.3,SOUTH,STORE 2,VIP,0
TX-1282,2023-07-10,ELECTRONICS,CAMERA,43.49,0,43.49,2,86.98,NORTH,STORE 1,VIP,0
TX-1283,2023-10-08,CLOTHING,T-SHIRT,710.1,0,710.1,1,710.1,SOUTH,STORE 5,VIP,0
TX-1284,2022-03-03,BEAUTY,NAILCARE,913.62,0,913.62,8,7308.96,NORTH,STORE 1,VIP,0
TX-1285,2022-01-18,BEAUTY,SKINCARE,540.38,20,432.3,5,2161.5,NORTH,STORE 5,VIP,1
TX-1286,2022-07-03,ELECTRONICS,LAPTOP,529.14,20,423.31,4,1693.24,SOUTH,STORE 5,LOYAL,1
TX-1287,2022-12-29,HOME,DESK,88.23,15,75.0,7,525.0,WEST,STORE 5,RETURNING,1
TX-1288,2022-08-20,HOME,SOFA,657.2,5,624.34,1,624.34,NORTH,STORE 4,VIP,1
TX-1289,2023-07-20,FOOD,BREAD,640.38,15,544.3199999999999,3,1632.96,NORTH,STORE 4,VIP,1
TX-1290,2022-12-06,BEAUTY,PERFUME,895.84,0,895.84,1,895.84,SOUTH,STORE 2,VIP,0
TX-1291,2022-02-17,ELECTRONICS,TABLET,900.32,0,900.32,10,9003.2,NORTH,STORE 2,LOYAL,0
TX-1292,2022-08-01,BEAUTY,MAKEUP,754.73,10,679.26,7,4754.82,NORTH,STORE 3,RETURNING,1
TX-1293,2022-09-04,BEAUTY,HAIRCARE,680.26,20,544.21,9,4897.89,EAST,STORE 4,RETURNING,1
TX-1294,2023-12-07,ELECTRONICS,CAMERA,748.0,0,748.0,6,4488.0,NORTH,STORE 1,VIP,0
TX-1295,2022-03-19,HOME,CHAIR,771.32,15,655.62,10,6556.2,WEST,STORE 3,NEW,1
TX-1296,2022-10-07,FOOD,CHEESE,235.86,15,200.48,9,1804.32,WEST,STORE 4,RETURNING,1
TX-1297,2023-08-23,FOOD,BREAD,774.45,0,774.45,5,3872.25,SOUTH,STORE 1,NEW,0
TX-1298,2022-06-07,FOOD,MILK,742.26,0,742.26,6,4453.56,EAST,STORE 1,NEW,0
TX-1299,2022-11-12,FOOD,EGGS,763.73,5,725.54,2,1451.08,SOUTH,STORE 1,RETURNING,1
TX-1300,2023-04-05,BEAUTY,NAILCARE,517.32,10,465.59,2,931.18,NORTH,STORE 1,LOYAL,1
TX-1301,2022-04-06,BEAUTY,NAILCARE,786.59,5,747.26,7,5230.82,NORTH,STORE 3,VIP,1
TX-1302,2022-03-28,BEAUTY,MAKEUP,576.24,0,576.24,3,1728.72,WEST,STORE 2,RETURNING,0
TX-1303,2022-11-05,HOME,DESK,154.48,0,154.48,3,463.44,WEST,STORE 3,VIP,0
TX-1304,2023-05-11,ELECTRONICS,TABLET,259.18,5,246.22,4,984.88,WEST,STORE 5,RETURNING,1
TX-1305,2022-04-20,CLOTHING,DRESS,16.7,20,13.36,7,93.52,EAST,STORE 5,VIP,1
TX-1306,2022-12-04,FOOD,EGGS,436.31,10,392.68,10,3926.8,SOUTH,STORE 3,LOYAL,1
TX-1307,2023-12-13,CLOTHING,JACKET,321.04,10,288.94,7,2022.58,EAST,STORE 3,VIP,1
TX-1308,2022-09-06,HOME,DESK,287.5,10,258.75,7,1811.25,EAST,STORE 1,RETURNING,1
TX-1309,2023-07-13,CLOTHING,SHOES,36.65,20,29.32,8,234.56,SOUTH,STORE 4,LOYAL,1
TX-1310,2023-12-11,ELECTRONICS,HEADPHONES,676.25,15,574.81,3,1724.43,EAST,STORE 2,LOYAL,1
TX-1311,2022-06-07,FOOD,CHEESE,83.23,10,74.91,10,749.1,WEST,STORE 5,VIP,1
TX-1312,2023-06-03,FOOD,FRUIT,46.4,15,39.44,6,236.64,NORTH,STORE 1,RETURNING,1
TX-1313,2023-11-12,HOME,LAMP,650.53,0,650.53,1,650.53,WEST,STORE 3,VIP,0
TX-1314,2022-01-11,ELECTRONICS,TABLET,229.78,5,218.29,9,1964.61,SOUTH,STORE 4,LOYAL,1
TX-1315,2023-04-20,BEAUTY,NAILCARE,159.24,5,151.28,1,151.28,WEST,STORE 1,LOYAL,1
TX-1316,2022-03-29,ELECTRONICS,SMARTPHONE,354.85,0,354.85,6,2129.1,WEST,STORE 2,VIP,0
TX-1317,2023-05-03,ELECTRONICS,HEADPHONES,724.77,0,724.77,8,5798.16,EAST,STORE 1,LOYAL,0
TX-1318,2023-12-29,ELECTRONICS,LAPTOP,850.69,10,765.6200000000001,2,1531.24,SOUTH,STORE 2,RETURNING,1
TX-1319,2022-06-13,HOME,CHAIR,432.11,0,432.11,8,3456.88,SOUTH,STORE 4,RETURNING,0
TX-1320,2023-10-18,FOOD,CHEESE,38.9,5,36.95,10,369.5,SOUTH,STORE 4,VIP,1
TX-1321,2022-01-05,CLOTHING,JEANS,285.56,0,285.56,2,571.12,NORTH,STORE 5,RETURNING,0
TX-1322,2022-11-30,CLOTHING,JACKET,122.82,10,110.54,8,884.32,EAST,STORE 5,VIP,1
TX-1323,2023-02-06,BEAUTY,PERFUME,354.45,15,301.28,8,2410.24,SOUTH,STORE 3,NEW,1
TX-1324,2022-05-18,HOME,SOFA,246.19,10,221.57,2,443.14,SOUTH,STORE 3,RETURNING,1
TX-1325,2023-02-02,FOOD,FRUIT,146.49,15,124.52,7,871.64,WEST,STORE 2,VIP,1
TX-1326,2023-07-05,CLOTHING,SHOES,175.2,20,140.16,5,700.8,SOUTH,STORE 2,LOYAL,1
TX-1327,2023-04-07,BEAUTY,PERFUME,866.87,20,693.5,1,693.5,WEST,STORE 2,RETURNING,1
TX-1328,2023-01-29,BEAUTY,NAILCARE,656.54,5,623.7099999999999,7,4365.97,WEST,STORE 4,VIP,1
TX-1329,2022-06-21,ELECTRONICS,CAMERA,40.55,0,40.55,4,162.2,EAST,STORE 1,LOYAL,0
TX-1330,2023-07-05,HOME,LAMP,782.93,10,704.64,10,7046.4,WEST,STORE 5,NEW,1
TX-1331,2022-04-27,HOME,CHAIR,825.05,5,783.8,6,4702.8,NORTH,STORE 4,RETURNING,1
TX-1332,2022-04-15,CLOTHING,DRESS,876.06,20,700.8499999999999,1,700.85,WEST,STORE 3,LOYAL,1
TX-1333,2022-03-31,FOOD,BREAD,777.88,20,622.3,4,2489.2,SOUTH,STORE 5,LOYAL,1
TX-1334,2023-12-29,BEAUTY,HAIRCARE,174.32,10,156.89,3,470.67,SOUTH,STORE 2,NEW,1
TX-1335,2022-12-26,BEAUTY,SKINCARE,600.89,10,540.8,3,1622.4,EAST,STORE 3,LOYAL,1
TX-1336,2022-10-01,BEAUTY,PERFUME,144.23,15,122.6,7,858.2,NORTH,STORE 3,RETURNING,1
TX-1337,2022-05-16,CLOTHING,JEANS,714.28,10,642.8499999999999,4,2571.4,WEST,STORE 4,RETURNING,1
TX-1338,2023-10-10,HOME,DESK,381.42,15,324.21000000000004,2,648.42,NORTH,STORE 4,LOYAL,1
TX-1339,2023-01-13,FOOD,CHEESE,334.02,20,267.22,1,267.22,NORTH,STORE 4,LOYAL,1
TX-1340,2022-03-06,BEAUTY,HAIRCARE,225.65,0,225.65,7,1579.55,SOUTH,STORE 4,LOYAL,0
TX-1341,2022-10-18,HOME,CHAIR,582.15,0,582.15,10,5821.5,WEST,STORE 3,NEW,0
TX-1342,2022-04-12,FOOD,BREAD,132.99,5,126.34,3,379.02,WEST,STORE 4,NEW,1
TX-1343,2022-07-27,CLOTHING,DRESS,167.39,0,167.39,5,836.95,NORTH,STORE 3,LOYAL,0
TX-1344,2023-01-16,CLOTHING,T-SHIRT,402.38,15,342.02,5,1710.1,SOUTH,STORE 4,NEW,1
TX-1345,2022-04-08,ELECTRONICS,SMARTPHONE,482.04,0,482.04,3,1446.12,SOUTH,STORE 5,VIP,0
TX-1346,2022-01-09,HOME,SOFA,988.27,0,988.27,7,6917.89,SOUTH,STORE 4,NEW,0
TX-1347,2023-01-28,ELECTRONICS,LAPTOP,112.17,20,89.74000000000001,6,538.44,EAST,STORE 2,VIP,1
TX-1348,2022-05-17,CLOTHING,T-SHIRT,535.2,15,454.9200000000001,1,454.92,SOUTH,STORE 4,LOYAL,1
TX-1349,2022-08-07,CLOTHING,JACKET,619.92,0,619.92,8,4959.36,SOUTH,STORE 1,NEW,0
TX-1350,2022-05-07,BEAUTY,HAIRCARE,358.02,0,358.02,7,2506.14,EAST,STORE 2,RETURNING,0
TX-1351,2023-10-23,ELECTRONICS,SMARTPHONE,557.86,0,557.86,10,5578.6,EAST,STORE 1,LOYAL,0
TX-1352,2023-06-15,BEAUTY,NAILCARE,196.76,5,186.92,7,1308.44,EAST,STORE 1,RETURNING,1
TX-1353,2023-01-31,ELECTRONICS,SMARTPHONE,504.59,0,504.59,10,5045.9,NORTH,STORE 5,NEW,0
TX-1354,2022-11-21,CLOTHING,JACKET,862.21,20,689.77,10,6897.7,WEST,STORE 3,RETURNING,1
TX-1355,2023-04-28,ELECTRONICS,LAPTOP,591.49,0,591.49,1,591.49,EAST,STORE 2,NEW,0
TX-1356,2023-02-12,BEAUTY,SKINCARE,632.28,0,632.28,9,5690.52,WEST,STORE 4,VIP,0
TX-1357,2023-10-18,BEAUTY,NAILCARE,619.89,10,557.9,5,2789.5,NORTH,STORE 3,NEW,1
TX-1358,2022-07-28,CLOTHING,SHOES,333.48,15,283.46000000000004,10,2834.6,NORTH,STORE 3,VIP,1
TX-1359,2022-09-02,ELECTRONICS,SMARTPHONE,95.35,0,95.35,7,667.45,NORTH,STORE 4,NEW,0
TX-1360,2023-11-14,CLOTHING,T-SHIRT,22.54,0,22.54,3,67.62,NORTH,STORE 2,VIP,0
TX-1361,2023-06-20,BEAUTY,SKINCARE,175.29,0,175.29,3,525.87,EAST,STORE 1,NEW,0
TX-1362,2023-03-16,HOME,CHAIR,73.23,10,65.91,10,659.1,NORTH,STORE 4,VIP,1
TX-1363,2023-01-04,ELECTRONICS,HEADPHONES,860.77,20,688.62,3,2065.86,EAST,STORE 2,LOYAL,1
TX-1364,2022-04-16,BEAUTY,PERFUME,236.12,0,236.12,9,2125.08,NORTH,STORE 1,NEW,0
TX-1365,2022-02-17,FOOD,EGGS,389.15,0,389.15,3,1167.45,SOUTH,STORE 1,VIP,0
TX-1366,2022-11-26,CLOTHING,JACKET,916.7,0,916.7,6,5500.2,EAST,STORE 1,LOYAL,0
TX-1367,2023-05-30,ELECTRONICS,SMARTPHONE,230.95,5,219.4,9,1974.6,NORTH,STORE 4,NEW,1
TX-1368,2022-10-17,HOME,BED,95.52,0,95.52,8,764.16,NORTH,STORE 3,RETURNING,0
TX-1369,2023-08-01,HOME,CHAIR,250.16,0,250.16,6,1500.96,WEST,STORE 2,RETURNING,0
TX-1370,2022-01-07,FOOD,BREAD,240.67,20,192.54,6,1155.24,NORTH,STORE 3,NEW,1
TX-1371,2023-11-05,FOOD,EGGS,112.91,0,112.91,9,1016.19,SOUTH,STORE 4,VIP,0
TX-1372,2022-05-26,HOME,SOFA,53.46,15,45.44,4,181.76,WEST,STORE 3,VIP,1
TX-1373,2022-03-28,BEAUTY,PERFUME,510.37,5,484.85,7,3393.95,NORTH,STORE 5,NEW,1
TX-1374,2023-11-10,CLOTHING,JEANS,298.76,5,283.82,6,1702.92,WEST,STORE 3,LOYAL,1
TX-1375,2022-10-06,CLOTHING,T-SHIRT,944.12,0,944.12,3,2832.36,NORTH,STORE 2,NEW,0
TX-1376,2023-04-06,FOOD,EGGS,412.45,0,412.45,9,3712.05,EAST,STORE 2,VIP,0
TX-1377,2023-04-20,HOME,SOFA,99.52,0,99.52,5,497.6,NORTH,STORE 2,LOYAL,0
TX-1378,2022-04-04,CLOTHING,DRESS,402.28,0,402.28,1,402.28,EAST,STORE 3,RETURNING,0
TX-1379,2023-02-19,FOOD,FRUIT,750.6,20,600.48,4,2401.92,NORTH,STORE 4,NEW,1
TX-1380,2022-05-24,ELECTRONICS,LAPTOP,71.05,0,71.05,4,284.2,SOUTH,STORE 2,VIP,0
TX-1381,2023-12-04,ELECTRONICS,CAMERA,590.26,15,501.72,2,1003.44,NORTH,STORE 1,RETURNING,1
TX-1382,2023-03-31,CLOTHING,T-SHIRT,906.03,0,906.03,6,5436.18,NORTH,STORE 1,VIP,0
TX-1383,2022-06-22,BEAUTY,HAIRCARE,823.47,15,699.95,7,4899.65,WEST,STORE 1,VIP,1
TX-1384,2023-03-13,CLOTHING,DRESS,222.57,0,222.57,3,667.71,EAST,STORE 3,VIP,0
TX-1385,2022-02-05,BEAUTY,NAILCARE,620.81,0,620.81,5,3104.05,WEST,STORE 4,VIP,0
TX-1386,2022-03-31,HOME,DESK,145.86,5,138.57000000000002,4,554.28,SOUTH,STORE 5,NEW,1
TX-1387,2023-01-03,FOOD,FRUIT,783.62,0,783.62,6,4701.72,EAST,STORE 4,LOYAL,0
TX-1388,2022-01-27,HOME,CHAIR,226.83,20,181.46,5,907.3,NORTH,STORE 4,LOYAL,1
TX-1389,2023-08-22,CLOTHING,JEANS,109.13,20,87.3,4,349.2,EAST,STORE 5,NEW,1
TX-1390,2022-08-13,BEAUTY,HAIRCARE,361.26,20,289.01,3,867.03,SOUTH,STORE 2,LOYAL,1
TX-1391,2023-12-16,HOME,CHAIR,37.92,20,30.340000000000003,6,182.04,SOUTH,STORE 5,RETURNING,1
TX-1392,2023-05-20,BEAUTY,SKINCARE,183.8,10,165.42000000000002,1,165.42,NORTH,STORE 1,RETURNING,1
TX-1393,2022-08-13,ELECTRONICS,CAMERA,483.21,15,410.73,6,2464.38,SOUTH,STORE 2,LOYAL,1
TX-1394,2022-07-01,HOME,SOFA,31.69,0,31.69,10,316.9,SOUTH,STORE 1,LOYAL,0
TX-1395,2023-01-18,FOOD,FRUIT,110.02,15,93.52,5,467.6,EAST,STORE 2,RETURNING,1
TX-1396,2023-03-24,FOOD,EGGS,182.46,5,173.34,9,1560.06,EAST,STORE 2,RETURNING,1
TX-1397,2022-11-11,HOME,LAMP,185.93,0,185.93,1,185.93,WEST,STORE 5,NEW,0
TX-1398,2023-09-09,HOME,CHAIR,228.69,0,228.69,10,2286.9,NORTH,STORE 4,RETURNING,0
TX-1399,2022-03-21,CLOTHING,DRESS,982.56,0,982.56,3,2947.68,NORTH,STORE 3,VIP,0
TX-1400,2022-09-29,CLOTHING,JEANS,696.24,0,696.24,6,4177.44,EAST,STORE 1,NEW,0
TX-1401,2023-01-31,FOOD,CHEESE,969.41,10,872.47,7,6107.29,WEST,STORE 4,LOYAL,1
TX-1402,2023-01-20,ELECTRONICS,HEADPHONES,790.84,0,790.84,10,7908.4,SOUTH,STORE 2,VIP,0
TX-1403,2022-02-04,HOME,SOFA,325.53,5,309.25,2,618.5,NORTH,STORE 3,RETURNING,1
TX-1404,2022-06-14,ELECTRONICS,CAMERA,942.42,15,801.06,2,1602.12,EAST,STORE 5,VIP,1
TX-1405,2022-02-01,FOOD,MILK,611.24,0,611.24,7,4278.68,SOUTH,STORE 1,NEW,0
TX-1406,2022-07-30,CLOTHING,JACKET,700.22,0,700.22,9,6301.98,EAST,STORE 3,LOYAL,0
TX-1407,2022-04-09,ELECTRONICS,HEADPHONES,576.05,0,576.05,8,4608.4,SOUTH,STORE 1,LOYAL,0
TX-1408,2023-03-14,ELECTRONICS,TABLET,825.66,0,825.66,10,8256.6,WEST,STORE 2,NEW,0
TX-1409,2022-07-31,CLOTHING,DRESS,977.29,5,928.43,8,7427.44,NORTH,STORE 3,VIP,1
TX-1410,2023-05-16,HOME,SOFA,645.45,0,645.45,7,4518.15,SOUTH,STORE 3,VIP,0
TX-1411,2022-07-11,FOOD,BREAD,270.66,10,243.59000000000003,8,1948.72,EAST,STORE 2,LOYAL,1
TX-1412,2022-03-05,CLOTHING,T-SHIRT,94.85,10,85.36999999999999,6,512.22,WEST,STORE 5,RETURNING,1
TX-1413,2022-03-04,FOOD,FRUIT,424.45,5,403.23,9,3629.07,WEST,STORE 5,RETURNING,1
TX-1414,2022-11-03,ELECTRONICS,HEADPHONES,903.75,0,903.75,1,903.75,SOUTH,STORE 1,VIP,0
TX-1415,2022-06-21,CLOTHING,JEANS,134.92,20,107.93999999999998,7,755.58,NORTH,STORE 4,RETURNING,1
TX-1416,2023-10-05,CLOTHING,SHOES,265.31,10,238.78,2,477.56,NORTH,STORE 4,VIP,1
TX-1417,2022-11-30,HOME,CHAIR,463.58,0,463.58,1,463.58,WEST,STORE 1,VIP,0
TX-1418,2022-06-01,BEAUTY,NAILCARE,586.85,20,469.48,2,938.96,NORTH,STORE 5,NEW,1
TX-1419,2022-10-20,BEAUTY,SKINCARE,879.11,0,879.11,5,4395.55,WEST,STORE 4,VIP,0
TX-1420,2022-06-26,HOME,DESK,152.41,0,152.41,10,1524.1,WEST,STORE 1,VIP,0
TX-1421,2023-12-09,CLOTHING,T-SHIRT,748.29,20,598.63,5,2993.15,EAST,STORE 1,LOYAL,1
TX-1422,2022-11-07,HOME,BED,844.42,15,717.76,2,1435.52,SOUTH,STORE 2,LOYAL,1
TX-1423,2023-03-30,HOME,BED,731.51,0,731.51,10,7315.1,NORTH,STORE 2,VIP,0
TX-1424,2023-02-21,FOOD,FRUIT,868.52,15,738.24,1,738.24,SOUTH,STORE 1,LOYAL,1
TX-1425,2023-06-03,FOOD,MILK,782.71,20,626.1700000000001,9,5635.53,NORTH,STORE 2,RETURNING,1
TX-1426,2022-07-25,ELECTRONICS,SMARTPHONE,42.74,0,42.74,1,42.74,EAST,STORE 2,LOYAL,0
TX-1427,2023-04-21,BEAUTY,HAIRCARE,639.06,5,607.1099999999999,2,1214.22,NORTH,STORE 2,LOYAL,1
TX-1428,2023-09-01,FOOD,MILK,960.92,20,768.74,8,6149.92,EAST,STORE 3,RETURNING,1
TX-1429,2022-09-22,ELECTRONICS,TABLET,37.18,20,29.74,1,29.74,SOUTH,STORE 5,RETURNING,1
TX-1430,2022-08-15,CLOTHING,JEANS,276.39,0,276.39,7,1934.73,NORTH,STORE 1,VIP,0
TX-1431,2023-10-25,CLOTHING,SHOES,802.86,15,682.4300000000001,4,2729.72,EAST,STORE 5,LOYAL,1
TX-1432,2023-12-28,HOME,DESK,896.53,5,851.6999999999999,6,5110.2,WEST,STORE 3,RETURNING,1
TX-1433,2022-11-06,BEAUTY,NAILCARE,403.18,10,362.86,2,725.72,NORTH,STORE 5,LOYAL,1
TX-1434,2023-10-25,BEAUTY,NAILCARE,289.85,0,289.85,2,579.7,WEST,STORE 1,LOYAL,0
TX-1435,2023-10-18,HOME,BED,268.54,0,268.54,5,1342.7,SOUTH,STORE 2,RETURNING,0
TX-1436,2023-09-07,FOOD,EGGS,683.95,5,649.75,1,649.75,WEST,STORE 3,LOYAL,1
TX-1437,2023-02-19,FOOD,BREAD,587.19,15,499.11000000000007,10,4991.1,SOUTH,STORE 3,RETURNING,1
TX-1438,2023-07-02,FOOD,EGGS,512.24,5,486.63,3,1459.89,SOUTH,STORE 3,NEW,1
TX-1439,2022-05-12,HOME,CHAIR,765.29,0,765.29,3,2295.87,EAST,STORE 1,RETURNING,0
TX-1440,2022-08-17,HOME,DESK,790.21,5,750.7,6,4504.2,EAST,STORE 3,LOYAL,1
TX-1441,2022-05-01,FOOD,BREAD,867.73,10,780.96,10,7809.6,NORTH,STORE 4,RETURNING,1
TX-1442,2022-05-03,FOOD,FRUIT,305.37,0,305.37,1,305.37,SOUTH,STORE 2,RETURNING,0
TX-1443,2023-02-24,BEAUTY,HAIRCARE,151.79,15,129.01999999999998,3,387.06,NORTH,STORE 4,LOYAL,1
TX-1444,2022-07-01,HOME,SOFA,14.67,5,13.94,5,69.7,SOUTH,STORE 2,RETURNING,1
TX-1445,2022-04-01,CLOTHING,SHOES,439.37,5,417.4,7,2921.8,WEST,STORE 4,VIP,1
TX-1446,2022-01-05,ELECTRONICS,CAMERA,207.42,0,207.42,6,1244.52,NORTH,STORE 3,RETURNING,0
TX-1447,2023-11-24,ELECTRONICS,SMARTPHONE,234.0,5,222.3,6,1333.8,EAST,STORE 2,NEW,1
TX-1448,2023-05-31,BEAUTY,SKINCARE,175.35,15,149.04999999999998,1,149.05,EAST,STORE 3,VIP,1
TX-1449,2023-06-17,BEAUTY,NAILCARE,344.46,20,275.57,3,826.71,EAST,STORE 4,LOYAL,1
TX-1450,2022-07-12,CLOTHING,JACKET,28.93,10,26.04,4,104.16,SOUTH,STORE 2,NEW,1
TX-1451,2023-06-01,CLOTHING,T-SHIRT,372.93,10,335.64,1,335.64,WEST,STORE 3,NEW,1
TX-1452,2022-02-19,ELECTRONICS,LAPTOP,57.75,0,57.75,2,115.5,WEST,STORE 4,VIP,0
TX-1453,2023-07-15,HOME,DESK,704.85,15,599.12,4,2396.48,NORTH,STORE 3,VIP,1
TX-1454,2022-04-14,BEAUTY,SKINCARE,626.57,0,626.57,3,1879.71,WEST,STORE 1,NEW,0
TX-1455,2022-04-27,ELECTRONICS,HEADPHONES,206.66,0,206.66,4,826.64,EAST,STORE 5,RETURNING,0
TX-1456,2023-12-22,FOOD,EGGS,168.77,0,168.77,9,1518.93,WEST,STORE 2,VIP,0
TX-1457,2022-08-29,ELECTRONICS,LAPTOP,674.92,20,539.9399999999999,2,1079.88,WEST,STORE 2,NEW,1
TX-1458,2023-06-08,ELECTRONICS,LAPTOP,905.73,5,860.44,4,3441.76,WEST,STORE 3,LOYAL,1
TX-1459,2022-02-21,ELECTRONICS,SMARTPHONE,875.4,15,744.0899999999999,5,3720.45,EAST,STORE 3,VIP,1
TX-1460,2022-04-29,ELECTRONICS,LAPTOP,19.58,5,18.6,3,55.8,SOUTH,STORE 3,LOYAL,1
