transaction_id,date,category,product,base_price,discount_pct,final_price,quantity,total_amount,region,store,customer_type
TX-1276,2023-05-06,Clothing,Shoes,706.73,20,565.38,7,3957.66,South,Store 5,Loyal
TX-1277,2022-10-17,Food,Cheese,538.31,10,484.47999999999996,6,2906.88,East,Store 3,Loyal
TX-1278,2023-05-25,Food,Bread,804.79,0,804.79,8,6438.32,East,Store 2,Loyal
TX-1279,2023-02-28,Electronics,Camera,865.44,0,865.44,3,2596.32,North,Store 3,VIP
TX-1280,2022-06-06,Clothing,Dress,237.72,0,237.72,10,2377.2,South,Store 4,Loyal
TX-1281,2023-05-16,Food,Cheese,176.55,0,176.55,6,1059.3,South,Store 2,VIP
TX-1282,2023-07-10,Electronics,Camera,43.49,0,43.49,2,86.98,North,Store 1,VIP
TX-1283,2023-10-08,Clothing,T-shirt,710.1,0,710.1,1,710.1,South,Store 5,VIP
TX-1284,2022-03-03,Beauty,Nailcare,913.62,0,913.62,8,7308.96,North,Store 1,VIP
TX-1285,2022-01-18,Beauty,Skincare,540.38,20,432.3,5,2161.5,North,Store 5,VIP
TX-1286,2022-07-03,Electronics,Laptop,529.14,20,423.31,4,1693.24,South,Store 5,Loyal
TX-1287,2022-12-29,Home,Desk,88.23,15,75.0,7,525.0,West,Store 5,Returning
TX-1288,2022-08-20,Home,Sofa,657.2,5,624.34,1,624.34,North,Store 4,VIP
TX-1289,2023-07-20,Food,Bread,640.38,15,544.3199999999999,3,1632.96,North,Store 4,VIP
TX-1290,2022-12-06,Beauty,Perfume,895.84,0,895.84,1,895.84,South,Store 2,VIP
TX-1291,2022-02-17,Electronics,Tablet,900.32,0,900.32,10,9003.2,North,Store 2,Loyal
TX-1292,2022-08-01,Beauty,Makeup,754.73,10,679.26,7,4754.82,North,Store 3,Returning
TX-1293,2022-09-04,Beauty,Haircare,680.26,20,544.21,9,4897.89,East,Store 4,Returning
TX-1294,2023-12-07,Electronics,Camera,748.0,0,748.0,6,4488.0,North,Store 1,VIP
TX-1295,2022-03-19,Home,Chair,771.32,15,655.62,10,6556.2,West,Store 3,New
TX-1296,2022-10-07,Food,Cheese,235.86,15,200.48000000000002,9,1804.32,West,Store 4,Returning
TX-1297,2023-08-23,Food,Bread,774.45,0,774.45,5,3872.25,South,Store 1,New
TX-1298,2022-06-07,Food,Milk,742.26,0,742.26,6,4453.56,East,Store 1,New
TX-1299,2022-11-12,Food,Eggs,763.73,5,725.54,2,1451.08,South,Store 1,Returning
TX-1300,2023-04-05,Beauty,Nailcare,517.32,10,465.59000000000003,2,931.18,North,Store 1,Loyal
TX-1301,2022-04-06,Beauty,Nailcare,786.59,5,747.26,7,5230.82,North,Store 3,VIP
TX-1302,2022-03-28,Beauty,Makeup,576.24,0,576.24,3,1728.72,West,Store 2,Returning
TX-1303,2022-11-05,Home,Desk,154.48,0,154.48,3,463.44,West,Store 3,VIP
TX-1304,2023-05-11,Electronics,Tablet,259.18,5,246.22,4,984.88,West,Store 5,Returning
TX-1305,2022-04-20,Clothing,Dress,16.7,20,13.36,7,93.52,East,Store 5,VIP
TX-1306,2022-12-04,Food,Eggs,436.31,10,392.68,10,3926.8,South,Store 3,Loyal
TX-1307,2023-12-13,Clothing,Jacket,321.04,10,288.94,7,2022.58,East,Store 3,VIP
TX-1308,2022-09-06,Home,Desk,287.5,10,258.75,7,1811.25,East,Store 1,Returning
TX-1309,2023-07-13,Clothing,Shoes,36.65,20,29.32,8,234.56,South,Store 4,Loyal
TX-1310,2023-12-11,Electronics,Headphones,676.25,15,574.81,3,1724.43,East,Store 2,Loyal
TX-1311,2022-06-07,Food,Cheese,83.23,10,74.91,10,749.1,West,Store 5,VIP
TX-1312,2023-06-03,Food,Fruit,46.4,15,39.44,6,236.64,North,Store 1,Returning
TX-1313,2023-11-12,Home,Lamp,650.53,0,650.53,1,650.53,West,Store 3,VIP
TX-1314,2022-01-11,Electronics,Tablet,229.78,5,218.29,9,1964.61,South,Store 4,Loyal
TX-1315,2023-04-20,Beauty,Nailcare,159.24,5,151.28,1,151.28,West,Store 1,Loyal
TX-1316,2022-03-29,Electronics,Smartphone,354.85,0,354.85,6,2129.1,West,Store 2,VIP
TX-1317,2023-05-03,Electronics,Headphones,724.77,0,724.77,8,5798.16,East,Store 1,Loyal
TX-1318,2023-12-29,Electronics,Laptop,850.69,10,765.6200000000001,2,1531.24,South,Store 2,Returning
TX-1319,2022-06-13,Home,Chair,432.11,0,432.11,8,3456.88,South,Store 4,Returning
TX-1320,2023-10-18,Food,Cheese,38.9,5,36.949999999999996,10,369.5,South,Store 4,VIP
TX-1321,2022-01-05,Clothing,Jeans,285.56,0,285.56,2,571.12,North,Store 5,Returning
TX-1322,2022-11-30,Clothing,Jacket,122.82,10,110.53999999999999,8,884.32,East,Store 5,VIP
TX-1323,2023-02-06,Beauty,Perfume,354.45,15,301.28,8,2410.24,South,Store 3,New
TX-1324,2022-05-18,Home,Sofa,246.19,10,221.57,2,443.14,South,Store 3,Returning
TX-1325,2023-02-02,Food,Fruit,146.49,15,124.52000000000001,7,871.64,West,Store 2,VIP
TX-1326,2023-07-05,Clothing,Shoes,175.2,20,140.16,5,700.8,South,Store 2,Loyal
TX-1327,2023-04-07,Beauty,Perfume,866.87,20,693.5,1,693.5,West,Store 2,Returning
TX-1328,2023-01-29,Beauty,Nailcare,656.54,5,623.7099999999999,7,4365.97,West,Store 4,VIP
TX-1329,2022-06-21,Electronics,Camera,40.55,0,40.55,4,162.2,East,Store 1,Loyal
TX-1330,2023-07-05,Home,Lamp,782.93,10,704.64,10,7046.4,West,Store 5,New
TX-1331,2022-04-27,Home,Chair,825.05,5,783.8,6,4702.8,North,Store 4,Returning
TX-1332,2022-04-15,Clothing,Dress,876.06,20,700.8499999999999,1,700.85,West,Store 3,Loyal
TX-1333,2022-03-31,Food,Bread,777.88,20,622.3,4,2489.2,South,Store 5,Loyal
TX-1334,2023-12-29,Beauty,Haircare,174.32,10,156.89,3,470.67,South,Store 2,New
TX-1335,2022-12-26,Beauty,Skincare,600.89,10,540.8,3,1622.4,East,Store 3,Loyal
TX-1336,2022-10-01,Beauty,Perfume,144.23,15,122.6,7,858.2,North,Store 3,Returning
TX-1337,2022-05-16,Clothing,Jeans,714.28,10,642.8499999999999,4,2571.4,West,Store 4,Returning
TX-1338,2023-10-10,Home,Desk,381.42,15,324.21000000000004,2,648.42,North,Store 4,Loyal
TX-1339,2023-01-13,Food,Cheese,334.02,20,267.21999999999997,1,267.22,North,Store 4,Loyal
TX-1340,2022-03-06,Beauty,Haircare,225.65,0,225.65,7,1579.55,South,Store 4,Loyal
TX-1341,2022-10-18,Home,Chair,582.15,0,582.15,10,5821.5,West,Store 3,New
TX-1342,2022-04-12,Food,Bread,132.99,5,126.34,3,379.02,West,Store 4,New
TX-1343,2022-07-27,Clothing,Dress,167.39,0,167.39,5,836.95,North,Store 3,Loyal
TX-1344,2023-01-16,Clothing,T-shirt,402.38,15,342.02,5,1710.1,South,Store 4,New
TX-1345,2022-04-08,Electronics,Smartphone,482.04,0,482.04,3,1446.12,South,Store 5,VIP
TX-1346,2022-01-09,Home,Sofa,988.27,0,988.27,7,6917.89,South,Store 4,New
TX-1347,2023-01-28,Electronics,Laptop,112.17,20,89.74000000000001,6,538.44,East,Store 2,VIP
TX-1348,2022-05-17,Clothing,T-shirt,535.2,15,454.9200000000001,1,454.92,South,Store 4,Loyal
TX-1349,2022-08-07,Clothing,Jacket,619.92,0,619.92,8,4959.36,South,Store 1,New
TX-1350,2022-05-07,Beauty,Haircare,358.02,0,358.02,7,2506.14,East,Store 2,Returning
TX-1351,2023-10-23,Electronics,Smartphone,557.86,0,557.86,10,5578.6,East,Store 1,Loyal
TX-1352,2023-06-15,Beauty,Nailcare,196.76,5,186.92,7,1308.44,East,Store 1,Returning
TX-1353,2023-01-31,Electronics,Smartphone,504.59,0,504.59,10,5045.9,North,Store 5,New
TX-1354,2022-11-21,Clothing,Jacket,862.21,20,689.77,10,6897.7,West,Store 3,Returning
TX-1355,2023-04-28,Electronics,Laptop,591.49,0,591.49,1,591.49,East,Store 2,New
TX-1356,2023-02-12,Beauty,Skincare,632.28,0,632.28,9,5690.52,West,Store 4,VIP
TX-1357,2023-10-18,Beauty,Nailcare,619.89,10,557.9,5,2789.5,North,Store 3,New
TX-1358,2022-07-28,Clothing,Shoes,333.48,15,283.46000000000004,10,2834.6,North,Store 3,VIP
TX-1359,2022-09-02,Electronics,Smartphone,95.35,0,95.35,7,667.45,North,Store 4,New
TX-1360,2023-11-14,Clothing,T-shirt,22.54,0,22.54,3,67.62,North,Store 2,VIP
TX-1361,2023-06-20,Beauty,Skincare,175.29,0,175.29,3,525.87,East,Store 1,New
TX-1362,2023-03-16,Home,Chair,73.23,10,65.91,10,659.1,North,Store 4,VIP
TX-1363,2023-01-04,Electronics,Headphones,860.77,20,688.62,3,2065.86,East,Store 2,Loyal
TX-1364,2022-04-16,Beauty,Perfume,236.12,0,236.12,9,2125.08,North,Store 1,New
TX-1365,2022-02-17,Food,Eggs,389.15,0,389.15,3,1167.45,South,Store 1,VIP
TX-1366,2022-11-26,Clothing,Jacket,916.7,0,916.7,6,5500.2,East,Store 1,Loyal
TX-1367,2023-05-30,Electronics,Smartphone,230.95,5,219.39999999999998,9,1974.6,North,Store 4,New
TX-1368,2022-10-17,Home,Bed,95.52,0,95.52,8,764.16,North,Store 3,Returning
TX-1369,2023-08-01,Home,Chair,250.16,0,250.16,6,1500.96,West,Store 2,Returning
TX-1370,2022-01-07,Food,Bread,240.67,20,192.54,6,1155.24,North,Store 3,New
TX-1371,2023-11-05,Food,Eggs,112.91,0,112.91,9,1016.19,South,Store 4,VIP
TX-1372,2022-05-26,Home,Sofa,53.46,15,45.44,4,181.76,West,Store 3,VIP
TX-1373,2022-03-28,Beauty,Perfume,510.37,5,484.85,7,3393.95,North,Store 5,New
TX-1374,2023-11-10,Clothing,Jeans,298.76,5,283.82,6,1702.92,West,Store 3,Loyal
TX-1375,2022-10-06,Clothing,T-shirt,944.12,0,944.12,3,2832.36,North,Store 2,New
TX-1376,2023-04-06,Food,Eggs,412.45,0,412.45,9,3712.05,East,Store 2,VIP
TX-1377,2023-04-20,Home,Sofa,99.52,0,99.52,5,497.6,North,Store 2,Loyal
TX-1378,2022-04-04,Clothing,Dress,402.28,0,402.28,1,402.28,East,Store 3,Returning
TX-1379,2023-02-19,Food,Fruit,750.6,20,600.48,4,2401.92,North,Store 4,New
TX-1380,2022-05-24,Electronics,Laptop,71.05,0,71.05,4,284.2,South,Store 2,VIP
TX-1381,2023-12-04,Electronics,Camera,590.26,15,501.71999999999997,2,1003.44,North,Store 1,Returning
TX-1382,2023-03-31,Clothing,T-shirt,906.03,0,906.03,6,5436.18,North,Store 1,VIP
TX-1383,2022-06-22,Beauty,Haircare,823.47,15,699.95,7,4899.65,West,Store 1,VIP
TX-1384,2023-03-13,Clothing,Dress,222.57,0,222.57,3,667.71,East,Store 3,VIP
TX-1385,2022-02-05,Beauty,Nailcare,620.81,0,620.81,5,3104.05,West,Store 4,VIP
TX-1386,2022-03-31,Home,Desk,145.86,5,138.57000000000002,4,554.28,South,Store 5,New
TX-1387,2023-01-03,Food,Fruit,783.62,0,783.62,6,4701.72,East,Store 4,Loyal
TX-1388,2022-01-27,Home,Chair,226.83,20,181.46,5,907.3,North,Store 4,Loyal
TX-1389,2023-08-22,Clothing,Jeans,109.13,20,87.3,4,349.2,East,Store 5,New
TX-1390,2022-08-13,Beauty,Haircare,361.26,20,289.01,3,867.03,South,Store 2,Loyal
TX-1391,2023-12-16,Home,Chair,37.92,20,30.340000000000003,6,182.04,South,Store 5,Returning
TX-1392,2023-05-20,Beauty,Skincare,183.8,10,165.42000000000002,1,165.42,North,Store 1,Returning
TX-1393,2022-08-13,Electronics,Camera,483.21,15,410.72999999999996,6,2464.38,South,Store 2,Loyal
TX-1394,2022-07-01,Home,Sofa,31.69,0,31.69,10,316.9,South,Store 1,Loyal
TX-1395,2023-01-18,Food,Fruit,110.02,15,93.52,5,467.6,East,Store 2,Returning
TX-1396,2023-03-24,Food,Eggs,182.46,5,173.34,9,1560.06,East,Store 2,Returning
TX-1397,2022-11-11,Home,Lamp,185.93,0,185.93,1,185.93,West,Store 5,New
TX-1398,2023-09-09,Home,Chair,228.69,0,228.69,10,2286.9,North,Store 4,Returning
TX-1399,2022-03-21,Clothing,Dress,982.56,0,982.56,3,2947.68,North,Store 3,VIP
TX-1400,2022-09-29,Clothing,Jeans,696.24,0,696.24,6,4177.44,East,Store 1,New
TX-1401,2023-01-31,Food,Cheese,969.41,10,872.47,7,6107.29,West,Store 4,Loyal
TX-1402,2023-01-20,Electronics,Headphones,790.84,0,790.84,10,7908.4,South,Store 2,VIP
TX-1403,2022-02-04,Home,Sofa,325.53,5,309.25,2,618.5,North,Store 3,Returning
TX-1404,2022-06-14,Electronics,Camera,942.42,15,801.06,2,1602.12,East,Store 5,VIP
TX-1405,2022-02-01,Food,Milk,611.24,0,611.24,7,4278.68,South,Store 1,New
TX-1406,2022-07-30,Clothing,Jacket,700.22,0,700.22,9,6301.98,East,Store 3,Loyal
TX-1407,2022-04-09,Electronics,Headphones,576.05,0,576.05,8,4608.4,South,Store 1,Loyal
TX-1408,2023-03-14,Electronics,Tablet,825.66,0,825.66,10,8256.6,West,Store 2,New
TX-1409,2022-07-31,Clothing,Dress,977.29,5,928.43,8,7427.44,North,Store 3,VIP
TX-1410,2023-05-16,Home,Sofa,645.45,0,645.45,7,4518.15,South,Store 3,VIP
TX-1411,2022-07-11,Food,Bread,270.66,10,243.59000000000003,8,1948.72,East,Store 2,Loyal
TX-1412,2022-03-05,Clothing,T-shirt,94.85,10,85.36999999999999,6,512.22,West,Store 5,Returning
TX-1413,2022-03-04,Food,Fruit,424.45,5,403.23,9,3629.07,West,Store 5,Returning
TX-1414,2022-11-03,Electronics,Headphones,903.75,0,903.75,1,903.75,South,Store 1,VIP
TX-1415,2022-06-21,Clothing,Jeans,134.92,20,107.93999999999998,7,755.58,North,Store 4,Returning
TX-1416,2023-10-05,Clothing,Shoes,265.31,10,238.78,2,477.56,North,Store 4,VIP
TX-1417,2022-11-30,Home,Chair,463.58,0,463.58,1,463.58,West,Store 1,VIP
TX-1418,2022-06-01,Beauty,Nailcare,586.85,20,469.48,2,938.96,North,Store 5,New
TX-1419,2022-10-20,Beauty,Skincare,879.11,0,879.11,5,4395.55,West,Store 4,VIP
TX-1420,2022-06-26,Home,Desk,152.41,0,152.41,10,1524.1,West,Store 1,VIP
TX-1421,2023-12-09,Clothing,T-shirt,748.29,20,598.63,5,2993.15,East,Store 1,Loyal
TX-1422,2022-11-07,Home,Bed,844.42,15,717.76,2,1435.52,South,Store 2,Loyal
TX-1423,2023-03-30,Home,Bed,731.51,0,731.51,10,7315.1,North,Store 2,VIP
TX-1424,2023-02-21,Food,Fruit,868.52,15,738.24,1,738.24,South,Store 1,Loyal
TX-1425,2023-06-03,Food,Milk,782.71,20,626.1700000000001,9,5635.53,North,Store 2,Returning
TX-1426,2022-07-25,Electronics,Smartphone,42.74,0,42.74,1,42.74,East,Store 2,Loyal
TX-1427,2023-04-21,Beauty,Haircare,639.06,5,607.1099999999999,2,1214.22,North,Store 2,Loyal
TX-1428,2023-09-01,Food,Milk,960.92,20,768.74,8,6149.92,East,Store 3,Returning
TX-1429,2022-09-22,Electronics,Tablet,37.18,20,29.74,1,29.74,South,Store 5,Returning
TX-1430,2022-08-15,Clothing,Jeans,276.39,0,276.39,7,1934.73,North,Store 1,VIP
TX-1431,2023-10-25,Clothing,Shoes,802.86,15,682.4300000000001,4,2729.72,East,Store 5,Loyal
TX-1432,2023-12-28,Home,Desk,896.53,5,851.6999999999999,6,5110.2,West,Store 3,Returning
TX-1433,2022-11-06,Beauty,Nailcare,403.18,10,362.86,2,725.72,North,Store 5,Loyal
TX-1434,2023-10-25,Beauty,Nailcare,289.85,0,289.85,2,579.7,West,Store 1,Loyal
TX-1435,2023-10-18,Home,Bed,268.54,0,268.54,5,1342.7,South,Store 2,Returning
TX-1436,2023-09-07,Food,Eggs,683.95,5,649.75,1,649.75,West,Store 3,Loyal
TX-1437,2023-02-19,Food,Bread,587.19,15,499.11000000000007,10,4991.1,South,Store 3,Returning
TX-1438,2023-07-02,Food,Eggs,512.24,5,486.63,3,1459.89,South,Store 3,New
TX-1439,2022-05-12,Home,Chair,765.29,0,765.29,3,2295.87,East,Store 1,Returning
TX-1440,2022-08-17,Home,Desk,790.21,5,750.7,6,4504.2,East,Store 3,Loyal
TX-1441,2022-05-01,Food,Bread,867.73,10,780.96,10,7809.6,North,Store 4,Returning
TX-1442,2022-05-03,Food,Fruit,305.37,0,305.37,1,305.37,South,Store 2,Returning
TX-1443,2023-02-24,Beauty,Haircare,151.79,15,129.01999999999998,3,387.06,North,Store 4,Loyal
TX-1444,2022-07-01,Home,Sofa,14.67,5,13.94,5,69.7,South,Store 2,Returning
TX-1445,2022-04-01,Clothing,Shoes,439.37,5,417.4,7,2921.8,West,Store 4,VIP
TX-1446,2022-01-05,Electronics,Camera,207.42,0,207.42,6,1244.52,North,Store 3,Returning
TX-1447,2023-11-24,Electronics,Smartphone,234.0,5,222.3,6,1333.8,East,Store 2,New
TX-1448,2023-05-31,Beauty,Skincare,175.35,15,149.04999999999998,1,149.05,East,Store 3,VIP
TX-1449,2023-06-17,Beauty,Nailcare,344.46,20,275.57,3,826.71,East,Store 4,Loyal
TX-1450,2022-07-12,Clothing,Jacket,28.93,10,26.04,4,104.16,South,Store 2,New
TX-1451,2023-06-01,Clothing,T-shirt,372.93,10,335.64,1,335.64,West,Store 3,New
TX-1452,2022-02-19,Electronics,Laptop,57.75,0,57.75,2,115.5,West,Store 4,VIP
TX-1453,2023-07-15,Home,Desk,704.85,15,599.12,4,2396.48,North,Store 3,VIP
TX-1454,2022-04-14,Beauty,Skincare,626.57,0,626.57,3,1879.71,West,Store 1,New
TX-1455,2022-04-27,Electronics,Headphones,206.66,0,206.66,4,826.64,East,Store 5,Returning
TX-1456,2023-12-22,Food,Eggs,168.77,0,168.77,9,1518.93,West,Store 2,VIP
TX-1457,2022-08-29,Electronics,Laptop,674.92,20,539.9399999999999,2,1079.88,West,Store 2,New
TX-1458,2023-06-08,Electronics,Laptop,905.73,5,860.44,4,3441.76,West,Store 3,Loyal
TX-1459,2022-02-21,Electronics,Smartphone,875.4,15,744.0899999999999,5,3720.45,East,Store 3,VIP
TX-1460,2022-04-29,Electronics,Laptop,19.58,5,18.599999999999998,3,55.8,South,Store 3,Loyal
TX-1461,2023-09-29,Home,Sofa,378.9,5,359.95,6,2159.7,South,Store 1,VIP
TX-1462,2023-04-13,Home,Desk,693.0,0,693.0,8,5544.0,West,Store 2,New
TX-1463,2023-12-14,Electronics,Smartphone,112.68,0,112.68,10,1126.8,West,Store 5,VIP
TX-1464,2023-09-18,Food,Eggs,615.24,5,584.48,3,1753.44,West,Store 4,New
TX-1465,2023-03-28,Electronics,Laptop,269.0,15,228.65,6,1371.9,North,Store 5,Returning
TX-1466,2022-12-13,Beauty,Nailcare,691.36,5,656.79,10,6567.9,North,Store 4,Returning
TX-1467,2022-12-21,Food,Milk,840.64,10,756.5799999999999,9,6809.22,North,Store 1,Returning
TX-1468,2023-04-26,Food,Milk,84.12,0,84.12,8,672.96,East,Store 2,Loyal
TX-1469,2022-02-21,Beauty,Makeup,554.99,5,527.24,7,3690.68,West,Store 2,New
TX-1470,2023-03-31,Beauty,Haircare,97.14,5,92.28,8,738.24,West,Store 3,New
TX-1471,2023-11-01,Electronics,Laptop,409.41,10,368.47,1,368.47,North,Store 1,Loyal
TX-1472,2023-07-30,Clothing,Jacket,950.85,0,950.85,6,5705.1,North,Store 2,VIP
TX-1473,2023-07-28,Beauty,Nailcare,478.4,20,382.71999999999997,6,2296.32,West,Store 1,New
TX-1474,2023-11-06,Clothing,T-shirt,347.94,0,347.94,5,1739.7,East,Store 1,New
TX-1475,2023-05-20,Clothing,Jacket,115.89,20,92.71000000000001,10,927.1,South,Store 2,New
TX-1476,2023-02-07,Clothing,Jacket,826.31,0,826.31,4,3305.24,East,Store 1,VIP
TX-1477,2023-10-11,Beauty,Perfume,774.42,5,735.6999999999999,8,5885.6,West,Store 5,Returning
TX-1478,2022-01-05,Beauty,Perfume,557.69,15,474.0400000000001,7,3318.28,West,Store 5,Returning
TX-1479,2023-08-16,Clothing,Jeans,112.52,5,106.89,10,1068.9,East,Store 5,VIP
TX-1480,2023-09-16,Clothing,Dress,403.89,0,403.89,6,2423.34,East,Store 4,Returning
TX-1481,2023-02-27,Beauty,Nailcare,305.92,0,305.92,9,2753.28,East,Store 5,Returning
TX-1482,2022-08-03,Beauty,Skincare,689.75,15,586.29,3,1758.87,South,Store 5,Loyal
TX-1483,2022-04-29,Home,Chair,485.57,20,388.46,10,3884.6,West,Store 5,Loyal
TX-1484,2023-03-09,Electronics,Camera,115.41,0,115.41,7,807.87,South,Store 1,New
TX-1485,2022-10-01,Clothing,Dress,686.56,20,549.25,3,1647.75,North,Store 3,Returning
TX-1486,2023-07-09,Electronics,Tablet,815.89,0,815.89,2,1631.78,South,Store 5,VIP
TX-1487,2023-06-08,Home,Sofa,927.22,0,927.22,7,6490.54,West,Store 3,New
TX-1488,2022-09-15,Clothing,Shoes,870.16,20,696.13,8,5569.04,South,Store 3,Returning
TX-1489,2022-07-18,Home,Desk,185.65,5,176.37,2,352.74,South,Store 2,New
TX-1490,2022-02-11,Food,Eggs,561.03,0,561.03,3,1683.09,South,Store 5,Loyal
TX-1491,2022-12-05,Food,Milk,49.54,5,47.06,6,282.36,North,Store 5,Loyal
TX-1492,2023-08-10,Beauty,Skincare,82.15,20,65.72,6,394.32,South,Store 2,New
TX-1493,2023-06-02,Clothing,Jacket,547.65,0,547.65,7,3833.55,North,Store 3,Returning
TX-1494,2023-11-11,Home,Bed,367.19,0,367.19,4,1468.76,West,Store 5,New
TX-1495,2023-11-16,Home,Desk,247.94,5,235.54,10,2355.4,South,Store 1,Loyal
TX-1496,2022-04-27,Food,Eggs,544.83,10,490.35,5,2451.75,North,Store 5,Loyal
TX-1497,2023-06-05,Food,Cheese,53.41,0,53.41,4,213.64,East,Store 5,New
TX-1498,2022-06-21,Beauty,Nailcare,17.26,20,13.810000000000002,2,27.62,South,Store 2,VIP
TX-1499,2022-04-17,Clothing,Shoes,830.46,5,788.94,7,5522.58,North,Store 2,New
TX-1500,2022-12-06,Electronics,Laptop,82.52,10,74.27,3,222.81,East,Store 5,New
TX-1501,2022-08-22,Home,Desk,394.15,5,374.44,7,2621.08,West,Store 3,New
TX-1502,2023-11-21,Electronics,Camera,15.84,15,13.46,10,134.6,North,Store 5,New
TX-1503,2022-03-16,Home,Chair,115.07,5,109.32,5,546.6,North,Store 3,VIP
TX-1504,2023-02-09,Electronics,Headphones,164.76,15,140.04999999999998,4,560.2,South,Store 4,Loyal
TX-1505,2022-05-28,Home,Bed,957.82,0,957.82,1,957.82,South,Store 1,New
TX-1506,2023-08-10,Beauty,Haircare,541.78,0,541.78,2,1083.56,East,Store 2,Loyal
TX-1507,2023-02-27,Beauty,Makeup,169.34,0,169.34,4,677.36,East,Store 2,New
TX-1508,2023-11-19,Beauty,Perfume,852.87,0,852.87,9,7675.83,West,Store 5,New
TX-1509,2023-11-19,Electronics,Tablet,107.22,0,107.22,10,1072.2,West,Store 3,Loyal
TX-1510,2023-11-19,Clothing,T-shirt,292.29,5,277.68,2,555.36,South,Store 3,VIP
TX-1511,2022-12-03,Beauty,Skincare,696.52,0,696.52,3,2089.56,East,Store 3,VIP
TX-1512,2022-01-05,Home,Lamp,787.8,15,669.63,7,4687.41,East,Store 3,Returning
TX-1513,2022-12-06,Food,Cheese,450.9,0,450.9,5,2254.5,West,Store 5,New
TX-1514,2023-10-24,Beauty,Perfume,843.38,15,716.87,3,2150.61,South,Store 3,New
TX-1515,2022-03-19,Electronics,Camera,635.31,0,635.31,10,6353.1,West,Store 5,Returning
TX-1516,2023-07-19,Home,Chair,895.05,5,850.3,9,7652.7,West,Store 2,Loyal
TX-1517,2022-08-17,Beauty,Skincare,142.54,10,128.29,9,1154.61,North,Store 4,Loyal
TX-1518,2022-01-11,Clothing,Shoes,687.32,0,687.32,9,6185.88,South,Store 4,Returning
TX-1519,2023-08-03,Beauty,Makeup,738.56,20,590.8499999999999,8,4726.8,East,Store 1,Returning
TX-1520,2023-05-15,Clothing,T-shirt,271.71,5,258.12,4,1032.48,North,Store 2,Loyal
TX-1521,2023-04-26,Food,Bread,49.51,20,39.61,6,237.66,North,Store 5,Loyal
TX-1522,2022-09-27,Beauty,Nailcare,574.46,10,517.01,7,3619.07,West,Store 3,New
TX-1523,2022-09-15,Food,Milk,521.21,10,469.09000000000003,6,2814.54,East,Store 4,VIP
TX-1524,2022-01-07,Beauty,Makeup,445.5,0,445.5,4,1782.0,North,Store 5,Loyal
TX-1525,2022-06-03,Clothing,Jeans,368.6,15,313.31,2,626.62,South,Store 4,Loyal
TX-1526,2022-04-27,Food,Cheese,484.23,0,484.23,10,4842.3,South,Store 4,New
TX-1527,2022-02-14,Clothing,Shoes,596.42,0,596.42,3,1789.26,North,Store 5,Returning
TX-1528,2022-06-20,Home,Lamp,521.47,0,521.47,7,3650.29,North,Store 3,New
TX-1529,2023-04-05,Beauty,Haircare,868.63,20,694.9,3,2084.7,South,Store 4,Returning
TX-1530,2023-08-20,Clothing,Shoes,663.05,10,596.75,5,2983.75,South,Store 3,VIP
TX-1531,2023-08-28,Electronics,Smartphone,384.43,10,345.99,3,1037.97,North,Store 1,Returning
TX-1532,2023-06-01,Food,Milk,609.46,20,487.57000000000005,3,1462.71,West,Store 5,New
TX-1533,2023-06-29,Beauty,Perfume,102.26,0,102.26,3,306.78,North,Store 4,VIP
TX-1534,2022-02-14,Beauty,Haircare,237.19,5,225.32999999999998,8,1802.64,West,Store 3,New
TX-1535,2022-05-18,Home,Desk,768.2,0,768.2,2,1536.4,East,Store 5,VIP
TX-1536,2022-07-13,Electronics,Laptop,582.21,15,494.88000000000005,2,989.76,North,Store 4,Returning
TX-1537,2022-11-20,Food,Eggs,115.52,10,103.97,7,727.79,East,Store 3,VIP
TX-1538,2023-01-10,Beauty,Skincare,991.88,0,991.88,7,6943.16,South,Store 4,VIP
TX-1539,2023-01-15,Beauty,Nailcare,488.92,20,391.14,5,1955.7,East,Store 4,Returning
TX-1540,2023-11-07,Electronics,Smartphone,452.13,20,361.7,3,1085.1,North,Store 2,VIP
TX-1541,2022-12-13,Beauty,Nailcare,700.09,20,560.07,1,560.07,South,Store 4,New
TX-1542,2022-04-04,Clothing,Jacket,926.6,0,926.6,7,6486.2,North,Store 1,Loyal
TX-1543,2023-01-15,Electronics,Camera,47.38,15,40.27,7,281.89,West,Store 5,Loyal
TX-1544,2023-09-04,Electronics,Smartphone,643.89,0,643.89,8,5151.12,North,Store 2,Loyal
TX-1545,2022-02-04,Beauty,Nailcare,520.66,0,520.66,4,2082.64,South,Store 1,Loyal
TX-1546,2023-11-02,Electronics,Smartphone,95.97,5,91.17,5,455.85,West,Store 3,VIP
TX-1547,2023-08-24,Clothing,Shoes,25.21,15,21.43,2,42.86,North,Store 5,Loyal
TX-1548,2023-07-27,Beauty,Skincare,354.0,5,336.3,5,1681.5,South,Store 5,Returning
TX-1549,2023-02-18,Beauty,Perfume,268.5,10,241.65,7,1691.55,North,Store 5,New
TX-1550,2022-10-29,Home,Sofa,804.91,10,724.42,5,3622.1,East,Store 4,VIP
TX-1551,2023-05-11,Clothing,Dress,961.63,5,913.55,8,7308.4,West,Store 5,New
TX-1552,2022-04-30,Home,Sofa,388.85,0,388.85,4,1555.4,South,Store 3,VIP
