id_klienta,liczba_transakcji,pierwsza_transakcja,ostatnia_transakcja,laczna_wartosc,srednia_wartosc_zamowienia,min_wartosc_zamowienia,max_wartosc_zamowienia,miasto,segment,data_rejestracji,dni_miedzy_transakcjami,dni_od_rejestracji_do_pierwszego_zakupu,dni_od_ostatniego_zakupu
K000667,54,2023-01-06,2023-06-29,317364.612,5877.122444444445,25.86,15839.542000000001,Szczecin,Standard,2022-12-30 08:00:00.000000000,3.2830188679245285,6,0
K000668,45,2023-01-17,2023-06-27,287238.94550000003,6383.0876777777785,93.25199999999998,15100.51,Kraków,Standard,2022-12-30 21:05:35.135135132,3.659090909090909,17,2
K000669,46,2023-01-07,2023-06-29,225361.8045,4899.169663043478,508.43,12334.101,Wrocław,Standard,2022-12-31 10:11:10.270270268,3.8444444444444446,6,0
K000670,52,2023-01-02,2023-06-28,331839.7695,6381.534028846154,112.82,16456.501,Warszawa,Standard,2022-12-31 23:16:45.405405404,3.4705882352941178,1,1
K000671,56,2023-01-07,2023-06-26,357551.156,6384.842071428572,371.41,13990.425500000001,Szczecin,Standard,2023-01-01 12:22:20.540540540,3.090909090909091,5,3
K000672,58,2023-01-04,2023-06-22,324928.6165,5602.217525862069,10.9905,13878.06,Wrocław,Standard,2023-01-02 01:27:55.675675676,2.9649122807017543,1,7
K000673,39,2023-01-03,2023-06-28,233622.4815,5990.320038461538,214.01,12654.045,Łódź,Standard,2023-01-02 14:33:30.810810808,4.631578947368421,0,1
K000674,47,2023-01-06,2023-06-26,248843.8065,5294.549074468086,20.04,13837.66,Wrocław,Standard,2023-01-03 03:39:05.945945944,3.717391304347826,2,3
K000675,40,2023-01-05,2023-06-29,236915.611,5922.890275,441.5,14410.380000000001,Szczecin,Premium,2023-01-03 16:44:41.081081080,4.487179487179487,1,0
K000676,62,2023-01-02,2023-06-29,333745.0505,5382.9846854838715,120.26,14128.485,Łódź,Standard,2023-01-04 05:50:16.216216216,2.918032786885246,-3,0
K000677,54,2023-01-03,2023-06-24,339267.0465,6282.723083333333,120.26,15342.570000000002,Szczecin,Standard,2023-01-04 18:55:51.351351348,3.2452830188679247,-2,5
K000678,51,2023-01-02,2023-06-26,295928.63550000003,5802.522264705883,65.44,13774.9035,Kraków,Standard,2023-01-05 08:01:26.486486484,3.5,-4,3
K000679,52,2023-01-06,2023-06-22,313321.3275,6025.410144230769,371.41,15424.526,Warszawa,VIP,2023-01-05 21:07:01.621621620,3.2745098039215685,0,7
K000680,38,2023-01-15,2023-06-08,237199.3225,6242.087434210526,601.61,16271.468499999999,Szczecin,Standard,2023-01-06 10:12:36.756756756,3.891891891891892,8,21
K000681,49,2023-01-14,2023-06-25,273462.267,5580.862591836734,68.38,17125.658499999998,Szczecin,Standard,2023-01-06 23:18:11.891891892,3.375,7,4
K000682,60,2023-01-02,2023-06-27,432065.2295,7201.087158333334,851.23,16384.940000000002,Kraków,Standard,2023-01-07 12:23:47.027027024,2.983050847457627,-6,2
K000683,50,2023-01-03,2023-06-28,293308.6545,5866.17309,468.53,14715.558500000001,Gdańsk,Standard,2023-01-08 01:29:22.162162160,3.5918367346938775,-6,1
K000684,48,2023-01-10,2023-06-18,355021.1415,7396.273781250001,423.46,15452.864000000001,Kraków,Standard,2023-01-08 14:34:57.297297296,3.382978723404255,1,11
K000685,61,2023-01-02,2023-06-19,363451.025,5958.2135245901645,220.75,16711.04,Łódź,Standard,2023-01-09 03:40:32.432432432,2.8,-8,10
K000686,36,2023-01-01,2023-06-20,210571.4615,5849.207263888889,1343.18,12744.501,Kraków,Premium,2023-01-09 16:46:07.567567564,4.857142857142857,-9,9
K000687,45,2023-01-01,2023-06-24,294966.224,6554.804977777778,1100.82,18163.29,Kraków,Standard,2023-01-10 05:51:42.702702700,3.9545454545454546,-10,5
K000688,49,2023-01-03,2023-06-24,268828.249,5486.290795918368,19.038,19162.622,Warszawa,Premium,2023-01-10 18:57:17.837837836,3.5833333333333335,-8,5
K000689,48,2023-01-04,2023-06-21,235516.19150000002,4906.587322916667,84.77,12836.55,Kraków,VIP,2023-01-11 08:02:52.972972972,3.574468085106383,-8,8
K000690,34,2023-01-02,2023-06-29,223669.326,6578.509588235294,582.05,16506.36,Szczecin,Standard,2023-01-11 21:08:28.108108108,5.393939393939394,-10,0
K000691,51,2023-01-01,2023-06-29,284985.2585,5587.946245098039,104.2185,13313.25,Warszawa,Standard,2023-01-12 10:14:03.243243240,3.58,-12,0
K000692,50,2023-01-12,2023-06-29,318829.628,6376.592560000001,84.77,14642.95,Poznań,Standard,2023-01-12 23:19:38.378378376,3.4285714285714284,-1,0
K000693,41,2023-01-01,2023-06-27,254540.2415,6208.298573170732,332.26,18613.644,Gdańsk,Standard,2023-01-13 12:25:13.513513512,4.425,-13,2
K000694,50,2023-01-03,2023-06-28,300828.469,6016.56938,24.567,14938.209,Warszawa,Standard,2023-01-14 01:30:48.648648648,3.5918367346938775,-12,1
K000695,50,2023-01-02,2023-06-28,290020.1415,5800.402830000001,237.44,18220.997,Łódź,VIP,2023-01-14 14:36:23.783783784,3.6122448979591835,-13,1
K000696,59,2023-01-01,2023-06-26,364752.387,6182.2438474576265,169.54,15554.95,Poznań,Premium,2023-01-15 03:41:58.918918916,3.0344827586206895,-15,3
K000697,44,2023-01-03,2023-06-25,279792.656,6358.924,1046.112,16538.8105,Warszawa,Standard,2023-01-15 16:47:34.054054052,4.023255813953488,-13,4
K000698,57,2023-01-01,2023-06-28,408615.141,7168.686684210526,428.02,16860.842,Warszawa,Standard,2023-01-16 05:53:09.189189188,3.1785714285714284,-16,1
K000699,46,2023-01-05,2023-06-29,265136.4675,5763.83625,405.99,16789.464,Gdańsk,Premium,2023-01-16 18:58:44.324324324,3.888888888888889,-12,0
K000700,49,2023-01-02,2023-06-29,332609.9255,6787.957663265306,226.3,15106.2255,Szczecin,VIP,2023-01-17 08:04:19.459459456,3.7083333333333335,-16,0
K000701,53,2023-01-17,2023-06-28,266850.729,5034.9194150943395,146.02,15093.242999999999,Łódź,Premium,2023-01-17 21:09:54.594594592,3.1153846153846154,-1,1
K000702,48,2023-01-01,2023-06-27,278812.641,5808.5966875,308.67300000000006,15008.91,Wrocław,Standard,2023-01-18 10:15:29.729729728,3.765957446808511,-18,2
K000703,60,2023-01-03,2023-06-29,313810.2905,5230.171508333334,72.126,13636.75,Wrocław,Standard,2023-01-18 23:21:04.864864864,3.0,-16,0
K000704,55,2023-01-05,2023-06-29,315367.898,5733.961781818181,94.42,17439.11,Warszawa,Standard,2023-01-19 12:26:40.000000000,3.240740740740741,-15,0
K000705,37,2023-01-02,2023-06-27,212589.7765,5745.669635135136,733.88,15394.716,Kraków,Standard,2023-01-20 01:32:15.135135132,4.888888888888889,-19,2
K000706,51,2023-01-06,2023-06-29,357618.6645,7012.130676470589,1489.74,16443.387000000002,Łódź,Standard,2023-01-20 14:37:50.270270268,3.48,-15,0
K000707,56,2023-01-03,2023-06-16,345311.848,6166.283,213.696,16485.236,Poznań,Standard,2023-01-21 03:43:25.405405404,2.981818181818182,-19,13
K000708,35,2023-01-02,2023-06-27,200303.6385,5722.9611,235.47,14301.289999999999,Kraków,Standard,2023-01-21 16:49:00.540540540,5.176470588235294,-20,2
K000709,40,2023-01-03,2023-06-29,269146.426,6728.66065,25.86,15215.05,Kraków,Standard,2023-01-22 05:54:35.675675676,4.538461538461538,-20,0
K000710,65,2023-01-09,2023-06-25,393315.101,6051.001553846154,214.985,15254.980000000001,Łódź,Standard,2023-01-22 19:00:10.810810808,2.609375,-14,4
K000711,52,2023-01-05,2023-06-26,304347.843,5852.843134615385,398.53,24131.687,Szczecin,Standard,2023-01-23 08:05:45.945945944,3.372549019607843,-19,3
K000712,53,2023-01-07,2023-06-27,277587.711,5237.503981132076,342.416,15495.9,Warszawa,Standard,2023-01-23 21:11:21.081081080,3.2884615384615383,-17,2
K000713,47,2023-01-08,2023-06-23,307801.002,6548.957489361702,935.01,15917.970000000001,Warszawa,Standard,2023-01-24 10:16:56.216216216,3.608695652173913,-17,6
K000714,54,2023-01-04,2023-06-27,301276.0435,5579.1859907407415,509.28,15964.604,Warszawa,Standard,2023-01-24 23:22:31.351351348,3.2830188679245285,-21,2
K000715,50,2023-01-02,2023-06-29,300610.6425,6012.21285,470.94,13106.45,Warszawa,Premium,2023-01-25 12:28:06.486486484,3.63265306122449,-24,0
K000716,49,2023-01-13,2023-06-28,307772.6435,6281.0743571428575,8.517,18089.103,Wrocław,Standard,2023-01-26 01:33:41.621621620,3.4583333333333335,-14,1
K000717,50,2023-01-12,2023-06-29,309033.7225,6180.6744499999995,68.38,14026.768000000002,Warszawa,Standard,2023-01-26 14:39:16.756756756,3.4285714285714284,-15,0
K000718,40,2023-01-05,2023-06-24,210767.9475,5269.1986875,160.41,16078.779,Wrocław,Standard,2023-01-27 03:44:51.891891892,4.358974358974359,-23,5
K000719,58,2023-01-03,2023-06-28,383208.9995,6607.051715517241,32.72,14651.449,Wrocław,VIP,2023-01-27 16:50:27.027027024,3.087719298245614,-25,1
K000720,47,2023-01-11,2023-06-28,290152.39,6173.4551063829795,456.34,15468.84,Szczecin,Standard,2023-01-28 05:56:02.162162160,3.652173913043478,-18,1
K000721,56,2023-01-03,2023-06-27,322672.2855,5762.005098214286,214.01,13611.962,Warszawa,Standard,2023-01-28 19:01:37.297297296,3.1818181818181817,-26,2
K000722,37,2023-01-04,2023-06-28,251452.4815,6796.013013513513,392.578,14614.156500000001,Gdańsk,Standard,2023-01-29 08:07:12.432432432,4.861111111111111,-26,1
K000723,54,2023-01-08,2023-06-22,247736.241,4587.708166666667,102.57,13125.762,Poznań,Standard,2023-01-29 21:12:47.567567564,3.1132075471698113,-22,7
K000724,49,2023-01-01,2023-06-25,296945.02150000003,6060.102479591837,55.624,16912.557,Kraków,Standard,2023-01-30 10:18:22.702702700,3.6458333333333335,-30,4
K000725,73,2023-01-01,2023-06-28,418723.59,5735.939589041096,283.26,16642.379999999997,Wrocław,Standard,2023-01-30 23:23:57.837837836,2.4722222222222223,-30,1
K000726,60,2023-01-06,2023-06-29,385802.992,6430.049866666667,161.063,14976.902,Łódź,VIP,2023-01-31 12:29:32.972972972,2.9491525423728815,-26,0
K000727,60,2023-01-01,2023-06-27,357321.1875,5955.353125,311.67,17156.403,Łódź,Standard,2023-02-01 01:35:08.108108108,3.0,-32,2
K000728,43,2023-01-03,2023-06-28,252700.372,5876.752837209302,438.06000000000006,13191.78,Poznań,Premium,2023-02-01 14:40:43.243243240,4.190476190476191,-30,1
K000729,47,2023-01-05,2023-06-29,284494.033,6053.064531914893,587.19,14387.364000000001,Łódź,Premium,2023-02-02 03:46:18.378378376,3.8043478260869565,-29,0
K000730,55,2023-01-05,2023-06-28,280210.594,5094.738072727272,288.66,11545.554,Gdańsk,Standard,2023-02-02 16:51:53.513513512,3.2222222222222223,-29,1
K000731,41,2023-01-05,2023-06-28,215627.8455,5259.215743902439,1314.894,16984.4345,Łódź,VIP,2023-02-03 05:57:28.648648648,4.35,-30,1
K000732,45,2023-01-05,2023-06-27,271893.978,6042.0884,98.16,15734.774000000001,Kraków,Standard,2023-02-03 19:03:03.783783784,3.9318181818181817,-30,2
K000733,52,2023-01-02,2023-06-26,345751.7485,6649.072086538461,118.72,15499.836,Kraków,Standard,2023-02-04 08:08:38.918918916,3.4313725490196076,-34,3
K000734,44,2023-01-12,2023-06-28,204357.549,4644.48975,163.19,13465.554,Wrocław,Standard,2023-02-04 21:14:14.054054052,3.883720930232558,-24,1
K000735,43,2023-01-01,2023-06-29,296909.4985,6904.872058139535,696.768,16717.572,Warszawa,Standard,2023-02-05 10:19:49.189189188,4.261904761904762,-36,0
K000736,59,2023-01-05,2023-06-26,372139.00800000003,6307.440813559322,1396.382,18301.47,Szczecin,Standard,2023-02-05 23:25:24.324324324,2.9655172413793105,-32,3
K000737,52,2023-01-01,2023-06-26,336011.3145,6461.7560480769225,34.19,12856.660500000002,Gdańsk,Standard,2023-02-06 12:30:59.459459456,3.450980392156863,-37,3
K000738,48,2023-01-02,2023-06-28,308024.5095,6417.177281249999,347.778,15222.044,Wrocław,Standard,2023-02-07 01:36:34.594594592,3.765957446808511,-37,1
K000739,51,2023-01-02,2023-06-25,310712.4365,6092.400715686274,418.61,16701.386,Gdańsk,Standard,2023-02-07 14:42:09.729729728,3.48,-37,4
K000740,54,2023-01-01,2023-06-28,379537.345,7028.469351851852,792.46,17872.11,Warszawa,Standard,2023-02-08 03:47:44.864864864,3.358490566037736,-39,1
K000741,30,2023-01-04,2023-05-26,190584.80800000002,6352.826933333334,144.10899999999998,17193.793,Łódź,Standard,2023-02-08 16:53:20.000000000,4.896551724137931,-36,34
K000742,64,2023-01-01,2023-06-28,383360.72,5990.01125,1213.812,13521.85,Łódź,Standard,2023-02-09 05:58:55.135135132,2.8253968253968256,-40,1
K000743,52,2023-01-01,2023-06-27,327964.2105,6307.004048076923,880.95,14817.117,Szczecin,Standard,2023-02-09 19:04:30.270270268,3.4705882352941178,-40,2
K000744,63,2023-01-01,2023-06-28,347577.108,5517.096952380953,322.97,15306.501,Warszawa,Premium,2023-02-10 08:10:05.405405404,2.870967741935484,-41,1
K000745,52,2023-01-01,2023-06-28,314846.444,6054.739307692308,582.39,14385.86,Wrocław,Standard,2023-02-10 21:15:40.540540540,3.4901960784313726,-41,1
K000746,49,2023-01-02,2023-06-28,264828.771,5404.668795918367,108.189,15386.857000000002,Szczecin,Premium,2023-02-11 10:21:15.675675672,3.6875,-41,1
K000747,50,2023-01-06,2023-06-29,283444.32550000004,5668.88651,342.97,13449.309000000001,Warszawa,Standard,2023-02-11 23:26:50.810810808,3.5510204081632653,-37,0
K000748,40,2023-01-13,2023-06-25,249758.9975,6243.9749375,614.85,18780.292999999998,Poznań,Standard,2023-02-12 12:32:25.945945944,4.17948717948718,-31,4
K000749,54,2023-01-06,2023-06-28,333185.468,6170.101259259259,642.03,16164.342,Kraków,Standard,2023-02-13 01:38:01.081081080,3.2641509433962264,-39,1
K000750,62,2023-01-01,2023-06-21,418460.6615,6749.365508064516,411.3405,17489.607,Szczecin,Standard,2023-02-13 14:43:36.216216216,2.80327868852459,-44,8
K000751,43,2023-01-01,2023-06-28,230460.844,5359.554511627907,304.83000000000004,15791.800000000001,Szczecin,Standard,2023-02-14 03:49:11.351351348,4.238095238095238,-45,1
K000752,46,2023-01-05,2023-06-27,264994.2745,5760.745097826087,163.19,14433.429,Wrocław,Premium,2023-02-14 16:54:46.486486484,3.8444444444444446,-41,2
K000753,52,2023-01-03,2023-06-28,287964.9245,5537.787009615385,237.44,12765.25,Gdańsk,Standard,2023-02-15 06:00:21.621621620,3.450980392156863,-44,1
K000754,46,2023-01-06,2023-06-22,232707.7575,5058.864293478261,27.054,13519.6875,Poznań,Premium,2023-02-15 19:05:56.756756756,3.7111111111111112,-41,7
K000755,60,2023-01-06,2023-06-23,344625.5725,5743.759541666667,288.5325,14719.786000000002,Wrocław,Premium,2023-02-16 08:11:31.891891892,2.847457627118644,-42,6
K000756,52,2023-01-05,2023-06-22,310607.5955,5973.2229903846155,32.72,15901.829,Warszawa,Premium,2023-02-16 21:17:07.027027024,3.2941176470588234,-43,7
K000757,41,2023-01-07,2023-06-29,235839.358,5752.1794634146345,98.088,14841.24,Warszawa,VIP,2023-02-17 10:22:42.162162160,4.325,-42,0
K000758,58,2023-01-09,2023-06-28,330752.743,5702.6335,311.67,17555.9225,Warszawa,Standard,2023-02-17 23:28:17.297297296,2.982456140350877,-40,1
K000759,45,2023-01-04,2023-06-27,275653.7285,6125.638411111112,10.02,16548.57,Warszawa,Standard,2023-02-18 12:33:52.432432432,3.9545454545454546,-46,2
K000760,55,2023-01-03,2023-06-27,328738.8985,5977.070881818182,251.2275,15541.211500000001,Gdańsk,Standard,2023-02-19 01:39:27.567567564,3.240740740740741,-48,2
K000761,49,2023-01-04,2023-06-20,249092.645,5083.523367346938,166.13,13503.368,Poznań,Standard,2023-02-19 14:45:02.702702700,3.4791666666666665,-47,9
K000762,75,2023-01-01,2023-06-26,438620.16,5848.2688,18.036,14539.203,Łódź,Standard,2023-02-20 03:50:37.837837836,2.3783783783783785,-51,3
K000763,62,2023-01-01,2023-06-29,381379.383,6151.280370967742,10.02,17475.558,Kraków,Premium,2023-02-20 16:56:12.972972972,2.9344262295081966,-51,0
K000764,44,2023-01-07,2023-06-28,244190.448,5549.782909090909,152.3895,16238.375,Gdańsk,Standard,2023-02-21 06:01:48.108108108,4.0,-46,1
K000765,56,2023-01-01,2023-05-31,342938.845,6123.9079464285705,122.61,15721.159,Gdańsk,Standard,2023-02-21 19:07:23.243243240,2.727272727272727,-52,29
K000766,56,2023-01-15,2023-06-16,306074.3365,5465.613151785714,433.523,12170.238000000001,Łódź,Standard,2023-02-22 08:12:58.378378376,2.7636363636363637,-39,13
K000767,60,2023-01-01,2023-06-29,353637.7835,5893.963058333334,712.39,18168.974000000002,Łódź,Standard,2023-02-22 21:18:33.513513512,3.0338983050847457,-53,0
K000768,28,2023-01-05,2023-06-23,145360.3695,5191.441767857143,786.342,15993.756000000001,Kraków,Standard,2023-02-23 10:24:08.648648648,6.2592592592592595,-50,6
K000769,45,2023-01-10,2023-06-29,246732.4745,5482.943877777778,166.13,18210.09,Kraków,Premium,2023-02-23 23:29:43.783783784,3.8636363636363638,-45,0
K000770,54,2023-01-01,2023-06-25,322481.214,5971.874333333333,680.0830000000001,12969.580000000002,Łódź,Standard,2023-02-24 12:35:18.918918920,3.30188679245283,-55,4
K000771,62,2023-01-06,2023-06-27,318657.2945,5139.6337822580645,97.4415,12825.0425,Warszawa,Standard,2023-02-25 01:40:54.054054056,2.819672131147541,-51,2
K000772,57,2023-01-02,2023-06-26,366087.5085,6422.587868421053,161.965,12502.635,Gdańsk,Standard,2023-02-25 14:46:29.189189184,3.125,-55,3
K000773,51,2023-01-08,2023-06-25,348951.304,6842.182431372549,582.05,15702.304,Wrocław,Standard,2023-02-26 03:52:04.324324320,3.36,-50,4
K000774,55,2023-01-04,2023-06-29,366216.427,6658.480490909092,428.02,17189.760000000002,Kraków,Standard,2023-02-26 16:57:39.459459456,3.259259259259259,-54,0
K000775,47,2023-01-02,2023-06-16,236093.2765,5023.26120212766,38.79,11331.19,Kraków,Standard,2023-02-27 06:03:14.594594592,3.5869565217391304,-57,13
K000776,50,2023-01-02,2023-06-29,303170.614,6063.4122800000005,34.19,18101.405,Łódź,Standard,2023-02-27 19:08:49.729729728,3.63265306122449,-57,0
K000777,58,2023-01-03,2023-06-29,366123.512,6312.474344827586,89.699,16078.849499999998,Poznań,Standard,2023-02-28 08:14:24.864864864,3.1052631578947367,-57,0
K000778,36,2023-01-07,2023-06-19,204984.624,5694.017333333333,288.66,13506.619999999999,Wrocław,Standard,2023-02-28 21:20:00.000000000,4.6571428571428575,-53,10
K000779,42,2023-01-09,2023-06-29,207923.5185,4950.559964285714,423.46,12676.6015,Wrocław,Standard,2023-03-01 10:25:35.135135136,4.170731707317073,-52,0
K000780,46,2023-01-07,2023-06-24,245296.26450000002,5332.527489130435,112.82,14849.006000000001,Kraków,Standard,2023-03-01 23:31:10.270270272,3.7333333333333334,-54,5
K000781,46,2023-01-04,2023-06-26,276423.5335,6009.20725,122.61,13987.517,Warszawa,Standard,2023-03-02 12:36:45.405405400,3.8444444444444446,-58,3
K000782,49,2023-01-05,2023-06-21,346013.8235,7061.506602040817,29.448,16366.960500000001,Poznań,Standard,2023-03-03 01:42:20.540540536,3.4791666666666665,-58,8
K000783,52,2023-01-02,2023-06-25,297418.891,5719.594057692308,398.53,16569.494,Wrocław,VIP,2023-03-03 14:47:55.675675672,3.411764705882353,-61,4
K000784,49,2023-01-04,2023-06-21,264273.7545,5393.341928571428,264.45,15838.72,Kraków,Standard,2023-03-04 03:53:30.810810808,3.5,-60,8
K000785,48,2023-01-01,2023-06-29,270825.9625,5642.207552083334,31.032000000000004,13016.0755,Wrocław,Standard,2023-03-04 16:59:05.945945944,3.8085106382978724,-63,0
K000786,47,2023-01-03,2023-06-25,249652.4215,5311.75364893617,20.04,14196.988000000001,Szczecin,Standard,2023-03-05 06:04:41.081081080,3.760869565217391,-62,4
K000787,57,2023-01-06,2023-06-29,374222.784,6565.312,726.6610000000001,16498.5235,Poznań,Standard,2023-03-05 19:10:16.216216216,3.107142857142857,-59,0
K000788,41,2023-01-02,2023-06-29,263632.007,6430.048951219512,65.44,17941.41,Poznań,Standard,2023-03-06 08:15:51.351351352,4.45,-64,0
K000789,55,2023-01-03,2023-06-28,353982.2875,6436.041590909091,138.719,15182.85,Szczecin,Standard,2023-03-06 21:21:26.486486488,3.259259259259259,-63,1
K000790,48,2023-01-04,2023-06-16,352373.6755,7341.118239583334,94.42,17268.156,Gdańsk,VIP,2023-03-07 10:27:01.621621616,3.4680851063829787,-63,13
K000791,54,2023-01-05,2023-06-28,336104.7965,6224.162898148148,470.86,19031.559,Szczecin,Standard,2023-03-07 23:32:36.756756752,3.2830188679245285,-62,1
K000792,44,2023-01-03,2023-06-25,268016.0545,6091.273965909091,127.17699999999999,13027.959,Łódź,Standard,2023-03-08 12:38:11.891891888,4.023255813953488,-65,4
K000793,51,2023-01-08,2023-06-29,298646.042,5855.804745098039,854.55,14229.308,Łódź,Standard,2023-03-09 01:43:47.027027024,3.44,-61,0
K000794,50,2023-01-02,2023-06-27,367941.088,7358.82176,767.23,16864.1095,Kraków,Standard,2023-03-09 14:49:22.162162160,3.5918367346938775,-67,2
K000795,46,2023-01-18,2023-06-29,278021.289,6043.941065217391,80.14,14985.972000000002,Poznań,Standard,2023-03-10 03:54:57.297297296,3.6,-52,0
K000796,57,2023-01-03,2023-06-29,305198.0005,5354.350885964913,182.832,14017.3745,Gdańsk,Standard,2023-03-10 17:00:32.432432432,3.1607142857142856,-67,0
K000797,44,2023-01-09,2023-06-28,290161.1285,6594.571102272727,149.517,15395.34,Gdańsk,Premium,2023-03-11 06:06:07.567567568,3.953488372093023,-62,1
K000798,56,2023-01-02,2023-06-29,330180.0895,5896.073026785714,65.44,17249.031,Wrocław,Standard,2023-03-11 19:11:42.702702704,3.2363636363636363,-69,0
K000799,48,2023-01-14,2023-06-26,240512.2105,5010.671052083333,122.61,14255.39,Wrocław,Standard,2023-03-12 08:17:17.837837832,3.4680851063829787,-58,3
K000800,50,2023-01-01,2023-06-28,298461.214,5969.224279999999,193.21,16371.73,Szczecin,VIP,2023-03-12 21:22:52.972972968,3.63265306122449,-71,1
K000801,49,2023-01-01,2023-06-15,255710.1695,5218.574887755101,283.26,13031.237,Gdańsk,Standard,2023-03-13 10:28:28.108108104,3.4375,-72,14
K000802,45,2023-01-03,2023-06-26,280499.4955,6233.322122222223,544.22,14098.92,Szczecin,VIP,2023-03-13 23:34:03.243243240,3.9545454545454546,-70,3
K000803,58,2023-01-02,2023-06-23,340928.5235,5878.07799137931,549.48,14044.251,Szczecin,Standard,2023-03-14 12:39:38.378378376,3.017543859649123,-72,6
K000804,48,2023-01-02,2023-06-28,265519.2215,5531.650447916666,851.23,15235.864000000001,Wrocław,Premium,2023-03-15 01:45:13.513513512,3.765957446808511,-73,1
K000805,51,2023-01-07,2023-06-25,301811.027,5917.863274509804,196.176,15040.957,Poznań,Standard,2023-03-15 14:50:48.648648648,3.38,-68,4
K000806,40,2023-01-05,2023-06-26,246078.2605,6151.9565125,416.157,14616.339,Szczecin,Premium,2023-03-16 03:56:23.783783784,4.410256410256411,-71,3
K000807,50,2023-01-08,2023-06-23,304285.0105,6085.700209999999,552.9474999999999,14386.425,Warszawa,VIP,2023-03-16 17:01:58.918918920,3.3877551020408165,-68,6
K000808,39,2023-01-11,2023-06-25,218302.033,5597.488025641025,600.15,18989.35,Poznań,Standard,2023-03-17 06:07:34.054054056,4.342105263157895,-66,4
K000809,50,2023-01-04,2023-06-25,289097.2485,5781.94497,535.91,14087.56,Gdańsk,VIP,2023-03-17 19:13:09.189189184,3.510204081632653,-73,4
K000810,52,2023-01-06,2023-06-24,294260.8175,5658.8618750000005,296.0865,15724.583999999999,Gdańsk,Standard,2023-03-18 08:18:44.324324320,3.3137254901960786,-72,5
K000811,39,2023-01-03,2023-06-28,236626.602,6067.34876923077,138.7115,17754.3395,Szczecin,Standard,2023-03-18 21:24:19.459459456,4.631578947368421,-75,1
K000812,56,2023-01-01,2023-06-28,320367.7305,5720.852330357143,80.14,18830.156,Poznań,Standard,2023-03-19 10:29:54.594594592,3.2363636363636363,-78,1
K000813,58,2023-01-02,2023-06-25,313672.4315,5408.1453706896555,112.82,13689.07,Wrocław,Standard,2023-03-19 23:35:29.729729728,3.0526315789473686,-77,4
K000814,49,2023-01-01,2023-06-25,319477.5145,6519.949275510204,214.01,13176.5785,Wrocław,Standard,2023-03-20 12:41:04.864864864,3.6458333333333335,-79,4
K000815,46,2023-01-01,2023-06-24,281138.8405,6111.713923913043,10.02,16613.494,Łódź,Standard,2023-03-21 01:46:40.000000000,3.8666666666666667,-80,5
K000816,53,2023-01-03,2023-06-29,323556.59249999997,6104.841367924528,23.274,17692.502,Gdańsk,Standard,2023-03-21 14:52:15.135135136,3.4038461538461537,-78,0
K000817,42,2023-01-01,2023-06-23,255172.649,6075.539261904762,552.9474999999999,17930.785,Kraków,Premium,2023-03-22 03:57:50.270270272,4.219512195121951,-81,6
K000818,44,2023-01-05,2023-06-29,281371.134,6394.798500000001,38.79,16413.454,Łódź,Premium,2023-03-22 17:03:25.405405400,4.069767441860465,-77,0
K000819,57,2023-01-01,2023-06-27,342389.74,6006.837543859649,521.667,15777.220000000001,Wrocław,Standard,2023-03-23 06:09:00.540540536,3.1607142857142856,-82,2
K000820,38,2023-01-04,2023-06-16,225607.3875,5937.036513157895,563.832,12551.82,Poznań,Standard,2023-03-23 19:14:35.675675672,4.405405405405405,-79,13
K000821,48,2023-01-01,2023-06-29,272673.898,5680.706208333333,101.538,16219.2775,Wrocław,Standard,2023-03-24 08:20:10.810810808,3.8085106382978724,-83,0
K000822,47,2023-01-03,2023-06-23,302458.411,6435.285340425532,511.3685,16748.612,Poznań,Standard,2023-03-24 21:25:45.945945944,3.717391304347826,-81,6
K000823,56,2023-01-02,2023-06-29,365300.71,6523.2269642857145,237.44,15669.931499999999,Łódź,Standard,2023-03-25 10:31:21.081081080,3.2363636363636363,-83,0
K000824,47,2023-01-03,2023-06-29,295793.8545,6293.486265957447,739.998,16670.313000000002,Gdańsk,Standard,2023-03-25 23:36:56.216216216,3.847826086956522,-82,0
K000825,46,2023-01-01,2023-06-20,245556.362,5338.181782608695,80.14,13032.344,Wrocław,Standard,2023-03-26 12:42:31.351351352,3.7777777777777777,-85,9
K000826,44,2023-01-04,2023-06-21,309542.3175,7035.0526704545455,322.97,14686.54,Szczecin,VIP,2023-03-27 01:48:06.486486488,3.9069767441860463,-83,8
K000827,53,2023-01-01,2023-06-28,289534.533,5462.915716981132,211.73,15418.7,Poznań,Standard,2023-03-27 14:53:41.621621616,3.423076923076923,-86,1
K000828,60,2023-01-05,2023-06-29,313943.15,5232.385833333334,12.93,13413.3375,Gdańsk,Standard,2023-03-28 03:59:16.756756752,2.9661016949152543,-83,0
K000829,50,2023-01-12,2023-06-28,260454.72149999999,5209.09443,76.133,15131.720000000001,Kraków,Standard,2023-03-28 17:04:51.891891888,3.4081632653061225,-76,1
K000830,45,2023-01-05,2023-06-28,266229.9765,5916.2217,601.992,14285.835,Poznań,Standard,2023-03-29 06:10:27.027027024,3.9545454545454546,-84,1
K000831,38,2023-01-01,2023-06-20,220022.0455,5790.053828947369,120.26,12814.210000000001,Łódź,Standard,2023-03-29 19:16:02.162162160,4.594594594594595,-88,9
K000832,45,2023-01-05,2023-06-25,239911.3205,5331.362677777778,94.42,12192.021499999999,Kraków,Standard,2023-03-30 08:21:37.297297296,3.8863636363636362,-85,4
